BookingID,BookingReference,BookingDate,CheckInDate,CheckOutDate,HotelID,GuestID,RoomTypeID,ChannelID,RatePlan,BookingStatus,Adults,Children,RoomsBooked,Nights,NightlyRateGBP,DiscountPct,GrossRoomRevenueGBP,DiscountAmountGBP,NetRoomRevenueGBP,ExtrasRevenueGBP,CancellationFeeGBP,ChannelCommissionGBP,BookingValueGBP,NetRevenueAfterCommissionGBP,CorporateAccount,SpecialRequest,CancellationDate,CancellationReason,HotelName,City,Region,HotelSegment,OwnershipModel,MarketRateIndex,BookingChannel,ChannelGroup,StandardCommissionRate,RoomType,BaseRateGBP,GuestCountry,LoyaltyTier,AgeBand,MarketingConsent,LeadTimeDays,ADR_GBP
BKG000068,CS-2402-000068,2024-04-16,2024-05-14,2024-05-16,HTL002,GST01535,RT007,CH03,Group,Cancelled,8,0,4,2,118.74,0.08,0,0,0,0,0,0,0,0,,Quiet room,2024-05-04,Corporate trip cancelled,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Booking.com,OTA,0.15,Standard Double,100.82,Germany,Silver,45-54,Yes,28,0.0
BKG000069,CS-2602-000069,2026-01-07,2026-01-31,2026-02-01,HTL002,GST01672,RT008,CH06,Flexible,Checked Out,1,0,1,1,92.51,0,92.51,0,92.51,0,0,9.25,92.51,83.26,,,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Travel Agent,Agency,0.1,Standard Twin,100.55,Canada,Silver,25-34,No,24,92.51
BKG000070,CS-2402-000070,2024-05-10,2024-05-26,2024-05-31,HTL002,GST01479,RT009,CH04,Flexible,Checked Out,2,0,1,5,130.12,0,650.6,0,650.6,155,0,110.6,805.6,695,,,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Expedia,OTA,0.17,Superior King,124.34,United Kingdom,Non-member,25-34,Yes,16,130.12
BKG000071,CS-2503-000071,2025-04-18,2025-05-12,2025-05-16,HTL003,GST00002,RT015,CH03,Weekend Break,Checked Out,1,0,1,4,123.76,0,495.04,0,495.04,126,0,74.26,621.04,546.78,,Quiet room,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Booking.com,OTA,0.15,Superior King,112.37,United Kingdom,Bronze,25-34,Yes,24,123.76
BKG000072,CS-2403-000072,2024-03-01,2024-03-15,2024-03-19,HTL003,GST00837,RT014,CH04,Weekend Break,Checked Out,1,0,1,4,97.95,0,391.8,0,391.8,134,0,66.61,525.8,459.19,,High floor,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Expedia,OTA,0.17,Standard Twin,97.69,United Kingdom,Silver,45-54,Yes,14,97.95
BKG000073,CS-2601-000073,2025-12-04,2026-03-26,2026-03-28,HTL001,GST01677,RT005,CH03,Bed & Breakfast,Checked Out,1,0,1,2,201.27,0,402.54,0,402.54,147.49,0,60.38,550.03,489.65,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Executive King,200.4,Australia,Gold,45-54,Yes,112,201.27
BKG000074,CS-2606-000074,2026-02-03,2026-03-05,2026-03-07,HTL006,GST00443,RT032,CH03,Weekend Break,Checked Out,2,0,1,2,93.33,0,186.66,0,186.66,62,0,28,248.66,220.66,,Accessible room,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Booking.com,OTA,0.15,Standard Twin,101.45,United Kingdom,Bronze,55-64,Yes,30,93.33
BKG000075,CS-2603-000075,2026-01-18,2026-01-24,2026-01-25,HTL003,GST00178,RT018,CH03,Bed & Breakfast,Checked Out,1,0,1,1,200.93,0,200.93,0,200.93,68.76,0,30.14,269.69,239.55,,Quiet room,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Booking.com,OTA,0.15,Junior Suite,188.19,United Kingdom,Non-member,18-24,Yes,6,200.93
BKG000076,CS-2405-000076,2024-04-01,2024-05-30,2024-05-31,HTL005,GST00721,RT025,CH01,Weekend Break,Checked Out,1,0,1,1,94.3,0,94.3,0,94.3,15.5,0,0,109.8,109.8,,Cot required,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Direct Website,Direct,0,Standard Double,89.19,United Kingdom,Silver,18-24,Yes,59,94.3
BKG000077,CS-2503-000077,2025-12-21,2025-12-30,2026-01-02,HTL003,GST00038,RT017,CH03,Bed & Breakfast,Cancelled,1,0,1,3,172.14,0,0,0,0,0,0,0,0,0,,High floor,2025-12-25,Travel disruption,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Booking.com,OTA,0.15,Executive King,145.63,United Kingdom,Non-member,18-24,Yes,9,0.0
BKG000078,CS-2604-000078,2026-06-22,2026-07-11,2026-07-13,HTL004,GST00739,RT019,CH04,Bed & Breakfast,Checked Out,1,0,1,2,147.81,0,295.62,0,295.62,245.85,0,50.26,541.47,491.21,,,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Expedia,OTA,0.17,Standard Double,110.62,United Kingdom,Bronze,18-24,No,19,147.81
BKG000079,CS-2401-000079,2024-05-29,2024-06-10,2024-06-15,HTL001,GST00500,RT001,CH05,Corporate,Checked Out,1,1,1,5,142.06,0.12,710.3,85.24,625.06,0,0,31.25,625.06,593.81,Wren & Co.,Late arrival,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Corporate Portal,Corporate,0.05,Standard Double,127.85,United Kingdom,Bronze,55-64,Yes,12,125.01
BKG000080,CS-2405-000080,2024-09-09,2024-10-03,2024-10-05,HTL005,GST02172,RT030,CH01,Advance Purchase,Checked Out,1,0,1,2,185.18,0.05,370.36,18.52,351.84,179.01,0,0,530.85,530.85,,Late arrival,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Direct Website,Direct,0,Junior Suite,182.34,,,,,24,175.92
BKG000081,CS-2505-000081,2025-05-13,2025-08-17,2025-08-18,HTL005,GST02139,RT025,CH03,Event Package,Checked Out,2,0,2,1,140.05,0,280.1,0,280.1,31,0,42.02,311.1,269.08,,Accessible room,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Booking.com,OTA,0.15,Standard Double,89.19,,,,,96,140.05
BKG000082,CS-2403-000082,2024-07-28,2024-08-29,2024-09-01,HTL003,GST00136,RT015,CH05,Corporate,Cancelled,2,1,1,3,123.39,0.15,0,0,0,0,0,0,0,0,Merefield Healthcare,,2024-08-09,Illness,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Corporate Portal,Corporate,0.05,Superior King,112.37,United Kingdom,Bronze,25-34,Yes,32,0.0
BKG000083,CS-2501-000083,2025-01-22,2025-02-13,2025-02-14,HTL001,GST00690,RT001,CH05,Corporate,Checked Out,1,0,1,1,108.21,0.12,108.21,12.99,95.22,0,0,4.76,95.22,90.46,Kelvin Tech,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Corporate Portal,Corporate,0.05,Standard Double,127.85,United Kingdom,Platinum,35-44,Yes,22,95.22
BKG000084,CS-2501-000084,2024-12-23,2025-01-17,2025-01-18,HTL001,GST00663,RT001,CH05,Flexible,Checked Out,2,0,1,1,117.41,0,117.41,0,117.41,0,0,5.87,117.41,111.54,Asteron Consulting,High floor,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Corporate Portal,Corporate,0.05,Standard Double,127.85,United Kingdom,Bronze,45-54,Yes,25,117.41
BKG000085,CS-2501-000085,2025-07-21,2025-08-22,2025-08-26,HTL001,GST01332,RT003,CH05,Corporate,Checked Out,2,0,1,4,189.05,0.08,756.2,60.5,695.7,0,0,34.79,695.7,660.91,Merefield Healthcare,Near lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Corporate Portal,Corporate,0.05,Superior King,158.01,United Kingdom,Platinum,25-34,Yes,32,173.93
BKG000086,CS-2401-000086,2024-09-03,2024-09-03,2024-09-07,HTL001,GST01491,RT001,CH07,Flexible,Checked Out,1,0,1,4,129.63,0,518.52,0,518.52,62,0,0,580.52,580.52,,Near lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Walk-in,Direct,0,Standard Double,127.85,United Kingdom,Silver,25-34,Yes,0,129.63
BKG000087,CS-2603-000087,2026-08-13,2026-08-22,2026-08-24,HTL003,GST01761,RT014,CH06,Flexible,Checked Out,1,0,1,2,131.02,0,262.04,0,262.04,0,0,26.2,262.04,235.84,,,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Travel Agent,Agency,0.1,Standard Twin,97.69,United Kingdom,Bronze,25-34,Yes,9,131.02
BKG000088,CS-2501-000088,2024-12-26,2025-01-28,2025-02-01,HTL001,GST01398,RT005,CH05,Corporate,Cancelled,1,0,1,4,158.63,0.12,0,0,0,0,0,0,0,0,Harbourline Logistics,Cot required,2025-01-09,No reason provided,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Corporate Portal,Corporate,0.05,Executive King,200.4,United Kingdom,Silver,45-54,Yes,33,0.0
BKG000089,CS-2405-000089,2024-12-14,2024-12-28,2024-12-31,HTL005,GST00043,RT026,CH01,Weekend Break,Checked Out,1,0,1,3,110.42,0,331.26,0,331.26,301.48,0,0,632.74,632.74,,Twin beds requested,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Direct Website,Direct,0,Standard Twin,93.97,United Kingdom,Silver,25-34,Yes,14,110.42
BKG000090,CS-2501-000090,2025-06-27,2025-07-26,2025-07-28,HTL001,GST00002,RT001,CH06,Corporate,Checked Out,1,0,1,2,155.71,0.12,311.42,37.37,274.05,0,0,27.41,274.05,246.64,Wren & Co.,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Travel Agent,Agency,0.1,Standard Double,127.85,United Kingdom,Bronze,25-34,Yes,29,137.03
BKG000091,CS-2401-000091,2024-04-02,2024-04-03,2024-04-04,HTL001,GST00552,RT002,CH05,Corporate,Checked Out,1,0,1,1,112.62,0.12,112.62,13.51,99.11,0,0,4.96,99.11,94.15,Kelvin Tech,High floor,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Corporate Portal,Corporate,0.05,Standard Twin,126.62,United Kingdom,Silver,35-44,Yes,1,99.11
BKG000092,CS-2605-000092,2026-02-13,2026-04-03,2026-04-04,HTL005,GST00626,RT026,CH05,Corporate,Cancelled,2,0,1,1,88.93,0.08,0,0,0,0,0,0,0,0,Harbourline Logistics,Near lift,2026-03-22,Corporate trip cancelled,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Corporate Portal,Corporate,0.05,Standard Twin,93.97,United Kingdom,Silver,18-24,Yes,49,0.0
BKG000093,CS-2502-000093,2025-03-03,2025-03-27,2025-03-29,HTL002,GST02237,RT007,CH05,Corporate,Checked Out,1,0,1,2,83.66,0.15,167.32,25.1,142.22,0,0,7.11,142.22,135.11,Wren & Co.,,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Corporate Portal,Corporate,0.05,Standard Double,100.82,,,,,24,71.11
BKG000094,CS-2602-000094,2026-02-07,2026-02-07,2026-02-09,HTL002,GST02013,RT009,CH07,Flexible,Checked Out,1,0,1,2,115.87,0,231.74,0,231.74,0,0,0,231.74,231.74,,Accessible room,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Walk-in,Direct,0,Superior King,124.34,,,,,0,115.87
BKG000095,CS-2402-000095,2024-09-28,2024-10-26,2024-11-01,HTL002,GST01702,RT009,CH03,Weekend Break,Checked Out,2,2,1,6,144.9,0,869.4,0,869.4,703.92,0,130.41,1573.32,1442.91,,,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Booking.com,OTA,0.15,Superior King,124.34,United Kingdom,Bronze,25-34,Yes,28,144.9
BKG000096,CS-2404-000096,2024-09-28,2024-10-09,2024-10-10,HTL004,GST00610,RT019,CH03,Flexible,Checked Out,1,0,1,1,121.31,0,121.31,0,121.31,79.99,0,18.2,201.3,183.1,,Cot required,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Booking.com,OTA,0.15,Standard Double,110.62,United Kingdom,Bronze,35-44,Yes,11,121.31
BKG000097,CS-2501-000097,2025-10-18,2025-11-07,2025-11-08,HTL001,GST01197,RT001,CH06,Flexible,Checked Out,1,0,1,1,139.36,0,139.36,0,139.36,15.5,0,13.94,154.86,140.92,,Away from lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Travel Agent,Agency,0.1,Standard Double,127.85,United Kingdom,Gold,35-44,Yes,20,139.36
BKG000098,CS-2505-000098,2025-06-30,2025-07-18,2025-07-20,HTL005,GST01182,RT030,CH01,Flexible,Checked Out,1,0,1,2,230.54,0,461.08,0,461.08,320.77,0,0,781.85,781.85,,Away from lift,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Direct Website,Direct,0,Junior Suite,182.34,United Kingdom,Non-member,25-34,Yes,18,230.54
BKG000099,CS-2406-000099,2024-10-30,2024-11-10,2024-11-15,HTL006,GST00165,RT034,CH06,Flexible,Checked Out,1,2,1,5,124.3,0.05,621.5,31.08,590.42,0,0,59.04,590.42,531.38,,Away from lift,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Travel Agent,Agency,0.1,Family Room,136.19,United States,Non-member,55-64,No,11,118.08
BKG000100,CS-2401-000100,2024-12-07,2024-12-13,2024-12-14,HTL001,GST01746,RT001,CH01,Bed & Breakfast,Checked Out,1,0,1,1,144.63,0,144.63,0,144.63,15.5,0,0,160.13,160.13,,Near lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Standard Double,127.85,United Kingdom,Silver,35-44,Yes,6,144.63
BKG000101,CS-2406-000101,2024-01-27,2024-02-01,2024-02-02,HTL006,GST01253,RT035,CH01,Flexible,Checked Out,2,0,1,1,136.14,0,136.14,0,136.14,0,0,0,136.14,136.14,,Twin beds requested,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Direct Website,Direct,0,Executive King,160.45,United States,Gold,18-24,Yes,5,136.14
BKG000102,CS-2404-000102,2024-03-07,2024-04-27,2024-04-29,HTL004,GST01567,RT023,CH05,Corporate,Cancelled,1,0,1,2,167.9,0.1,0,0,0,0,0,0,0,0,Northbridge Legal,Cot required,2024-03-18,Booked another hotel,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Corporate Portal,Corporate,0.05,Executive King,177.9,Spain,Silver,55-64,No,51,0.0
BKG000103,CS-2502-000103,2025-04-08,2025-04-22,2025-04-25,HTL002,GST00514,RT007,CH01,Weekend Break,Checked Out,1,0,1,3,88.39,0,265.17,0,265.17,265.85,0,0,531.02,531.02,,Cot required,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Website,Direct,0,Standard Double,100.82,United Kingdom,Silver,45-54,Yes,14,88.39
BKG000104,CS-2504-000104,2025-11-26,2025-11-27,2025-12-01,HTL004,GST01497,RT024,CH07,Flexible,Checked Out,1,0,1,4,208.88,0,835.52,0,835.52,56,0,0,891.52,891.52,,Twin beds requested,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Walk-in,Direct,0,Junior Suite,215.58,United States,Non-member,35-44,Yes,1,208.88
BKG000105,CS-2501-000105,2024-12-03,2025-01-05,2025-01-07,HTL001,GST00050,RT003,CH03,Flexible,Cancelled,1,0,1,2,141.91,0,0,0,0,0,0,0,0,0,,Near lift,2024-12-19,Duplicate booking,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Superior King,158.01,United Kingdom,Silver,35-44,Yes,33,0.0
BKG000106,CS-2403-000106,2024-07-06,2024-07-10,2024-07-13,HTL003,GST00716,RT016,CH01,Weekend Break,Checked Out,2,1,1,3,147.94,0,443.82,0,443.82,391.38,0,0,835.2,835.2,,,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Direct Website,Direct,0,Family Room,137.15,Spain,Bronze,45-54,Yes,4,147.94
BKG000107,CS-2402-000107,2024-01-30,2024-01-31,2024-02-01,HTL002,GST00055,RT008,CH07,Flexible,Checked Out,1,0,1,1,94.87,0,94.87,0,94.87,0,0,0,94.87,94.87,,,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Walk-in,Direct,0,Standard Twin,100.55,United Kingdom,Bronze,35-44,Yes,1,94.87
BKG000108,CS-2505-000108,2025-02-09,2025-02-16,2025-02-22,HTL005,GST00622,RT027,CH06,Flexible,Checked Out,1,0,1,6,111.53,0,669.18,0,669.18,565.16,0,66.92,1234.34,1167.42,,Away from lift,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Travel Agent,Agency,0.1,Superior King,115.67,United Kingdom,Bronze,45-54,No,7,111.53
BKG000109,CS-2503-000109,2025-08-08,2025-09-20,2025-09-22,HTL003,GST01793,RT015,CH06,Advance Purchase,Checked Out,1,0,1,2,111.51,0.08,223.02,17.84,205.18,36,0,20.52,241.18,220.66,,,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Travel Agent,Agency,0.1,Superior King,112.37,Australia,Non-member,18-24,No,43,102.59
BKG000110,CS-2402-000110,2024-07-22,2024-09-22,2024-09-24,HTL002,GST01124,RT008,CH03,Advance Purchase,Checked Out,1,0,1,2,95.51,0.1,191.02,19.1,171.92,0,0,25.79,171.92,146.13,,High floor,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Booking.com,OTA,0.15,Standard Twin,100.55,Italy,Bronze,45-54,Yes,62,85.96
BKG000111,CS-2401-000111,2024-01-23,2024-02-05,2024-02-06,HTL001,GST00988,RT004,CH02,Advance Purchase,Cancelled,2,2,1,1,135.95,0.1,0,0,0,0,0,0,0,0,,,2024-01-23,Booked another hotel,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Phone,Direct,0,Family Room,181.97,United Kingdom,Bronze,45-54,No,13,0.0
BKG000112,CS-2404-000112,2024-07-10,2024-08-26,2024-08-27,HTL004,GST00278,RT019,CH01,Weekend Break,Checked Out,1,0,1,1,173.98,0,173.98,0,173.98,15.5,0,0,189.48,189.48,,Late arrival,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Direct Website,Direct,0,Standard Double,110.62,United Kingdom,Silver,35-44,No,47,173.98
BKG000113,CS-2503-000113,2025-05-07,2025-05-12,2025-05-15,HTL003,GST00154,RT018,CH01,Weekend Break,Checked Out,1,0,1,3,180.43,0,541.29,0,541.29,347.1,0,0,888.39,888.39,,High floor,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Direct Website,Direct,0,Junior Suite,188.19,Spain,Non-member,25-34,Yes,5,180.43
BKG000114,CS-2404-000114,2024-02-17,2024-02-17,2024-02-20,HTL004,GST00159,RT023,CH07,Flexible,Checked Out,1,0,1,3,194.53,0,583.59,0,583.59,54,0,0,637.59,637.59,,Accessible room,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Walk-in,Direct,0,Executive King,177.9,United Kingdom,Gold,35-44,Yes,0,194.53
BKG000115,CS-2506-000115,2025-05-25,2025-06-28,2025-06-30,HTL006,GST00478,RT031,CH03,Advance Purchase,Checked Out,5,0,3,2,115.1,0.1,690.6,69.06,621.54,155,0,93.23,776.54,683.31,,Away from lift,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Booking.com,OTA,0.15,Standard Double,97.71,United Kingdom,Bronze,35-44,Yes,34,103.59
BKG000116,CS-2404-000116,2024-08-13,2024-09-06,2024-09-09,HTL004,GST01628,RT020,CH04,Bed & Breakfast,Checked Out,1,0,1,3,127.53,0,382.59,0,382.59,158.57,0,65.04,541.16,476.12,,Late arrival,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Expedia,OTA,0.17,Standard Twin,115.57,United Kingdom,Silver,45-54,No,24,127.53
BKG000117,CS-2501-000117,2025-11-30,2025-12-07,2025-12-08,HTL001,GST01624,RT005,CH03,Bed & Breakfast,Checked Out,1,0,1,1,210.4,0.05,210.4,10.52,199.88,15.5,0,29.98,215.38,185.4,,Accessible room,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Executive King,200.4,United Kingdom,Silver,65+,No,7,199.88
BKG000118,CS-2405-000118,2024-05-17,2024-06-11,2024-06-14,HTL005,GST02245,RT025,CH05,Corporate,Checked Out,2,0,1,3,99.43,0.08,298.29,23.86,274.43,93,0,13.72,367.43,353.71,Cobalt Media,,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Corporate Portal,Corporate,0.05,Standard Double,89.19,,,,,25,91.48
BKG000119,CS-2401-000119,2024-05-20,2024-05-21,2024-05-24,HTL001,GST00396,RT001,CH05,Corporate,Checked Out,1,0,1,3,145.65,0.12,436.95,52.43,384.52,190.9,0,19.23,575.42,556.19,Northbridge Legal,Away from lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Corporate Portal,Corporate,0.05,Standard Double,127.85,United Kingdom,Silver,55-64,No,1,128.17
BKG000120,CS-2605-000120,2026-07-08,2026-08-03,2026-08-08,HTL005,GST00044,RT028,CH05,Flexible,Checked Out,3,0,2,5,167.8,0,1678,0,1678,60,0,83.9,1738,1654.1,Harbourline Logistics,Near lift,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Corporate Portal,Corporate,0.05,Family Room,130.98,United Kingdom,Silver,35-44,Yes,26,167.8
BKG000121,CS-2402-000121,2024-08-15,2024-10-02,2024-10-03,HTL002,GST02180,RT012,CH03,Advance Purchase,Checked Out,1,0,1,1,191.66,0.08,191.66,15.33,176.33,0,0,26.45,176.33,149.88,,Accessible room,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Booking.com,OTA,0.15,Junior Suite,195.32,,,,,48,176.33
BKG000122,CS-2503-000122,2025-10-01,2025-10-02,2025-10-05,HTL003,GST01026,RT017,CH05,Corporate,No Show,1,0,1,3,143.01,0.15,0,0,0,0,143.01,0,143.01,143.01,Kelvin Tech,Twin beds requested,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Corporate Portal,Corporate,0.05,Executive King,145.63,United Kingdom,Gold,45-54,Yes,1,0.0
BKG000123,CS-2405-000123,2024-05-26,2024-06-09,2024-06-11,HTL005,GST01453,RT025,CH03,Weekend Break,Checked Out,2,1,1,2,105.74,0.05,211.48,10.57,200.91,78,0,30.14,278.91,248.77,,Late arrival,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Booking.com,OTA,0.15,Standard Double,89.19,United Kingdom,Gold,35-44,Yes,14,100.45
BKG000124,CS-2405-000124,2024-06-24,2024-07-04,2024-07-06,HTL005,GST00135,RT027,CH06,Flexible,Checked Out,1,0,1,2,132.9,0,265.8,0,265.8,32,0,26.58,297.8,271.22,,,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Travel Agent,Agency,0.1,Superior King,115.67,United Kingdom,Bronze,55-64,Yes,10,132.9
BKG000125,CS-2603-000125,2026-05-07,2026-05-14,2026-05-15,HTL003,GST01730,RT015,CH02,Advance Purchase,Cancelled,1,0,1,1,117.03,0.08,0,0,0,0,0,0,0,0,,Cot required,2026-05-10,Change of plans,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Direct Phone,Direct,0,Superior King,112.37,United Kingdom,Non-member,45-54,No,7,0.0
BKG000126,CS-2505-000126,2025-11-23,2025-12-11,2025-12-13,HTL005,GST00459,RT028,CH03,Advance Purchase,Checked Out,1,0,1,2,121.65,0.05,243.3,12.17,231.13,67,0,34.67,298.13,263.46,,Away from lift,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Booking.com,OTA,0.15,Family Room,130.98,Germany,Gold,25-34,Yes,18,115.56
BKG000127,CS-2402-000127,2024-07-13,2024-08-29,2024-08-31,HTL002,GST00451,RT010,CH01,Bed & Breakfast,Checked Out,1,2,1,2,199.8,0.1,399.6,39.96,359.64,63,0,0,422.64,422.64,,,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Website,Direct,0,Family Room,146.88,Italy,Bronze,35-44,Yes,47,179.82
BKG000128,CS-2501-000128,2025-06-12,2025-09-11,2025-09-13,HTL001,GST00222,RT001,CH03,Bed & Breakfast,Checked Out,2,0,1,2,127.82,0,255.64,0,255.64,62,0,38.35,317.64,279.29,,Near lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Standard Double,127.85,United Kingdom,Platinum,25-34,No,91,127.82
BKG000129,CS-2402-000129,2024-07-09,2024-08-05,2024-08-07,HTL002,GST00610,RT008,CH02,Corporate,Checked Out,1,0,1,2,101.74,0.08,203.48,16.28,187.2,0,0,0,187.2,187.2,Redwood Finance,Early check-in requested,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Phone,Direct,0,Standard Twin,100.55,United Kingdom,Bronze,35-44,Yes,27,93.6
BKG000130,CS-2503-000130,2025-02-02,2025-05-08,2025-05-10,HTL003,GST00182,RT015,CH03,Flexible,Checked Out,2,0,1,2,136.27,0,272.54,0,272.54,36,0,40.88,308.54,267.66,,Near lift,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Booking.com,OTA,0.15,Superior King,112.37,United Kingdom,Non-member,45-54,Yes,95,136.27
BKG000131,CS-2605-000131,2026-06-16,2026-06-19,2026-06-20,HTL005,GST00034,RT025,CH02,Corporate,Checked Out,1,0,1,1,90.1,0.12,90.1,10.81,79.29,27.5,0,0,106.79,106.79,Cobalt Media,Quiet room,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Direct Phone,Direct,0,Standard Double,89.19,United Kingdom,Silver,45-54,Yes,3,79.29
BKG000132,CS-2406-000132,2024-07-11,2024-08-30,2024-08-31,HTL006,GST01791,RT033,CH01,Flexible,Checked Out,1,0,1,1,169.32,0,169.32,0,169.32,0,0,0,169.32,169.32,,,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Direct Website,Direct,0,Superior King,123.95,United States,Non-member,18-24,No,50,169.32
BKG000133,CS-2405-000133,2024-05-19,2024-06-27,2024-06-30,HTL005,GST01218,RT028,CH06,Bed & Breakfast,Checked Out,1,1,1,3,143.33,0,429.99,0,429.99,106.5,0,43,536.49,493.49,,Accessible room,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Travel Agent,Agency,0.1,Family Room,130.98,United Kingdom,Non-member,35-44,Yes,39,143.33
