PaymentID,BookingID,PaymentDate,PaymentMethod,AmountGBP,PaymentStatus,ProcessingFeeGBP,Currency,PaymentSource
PAY0000283,BKG000294,2026-03-28,Apple Pay,367.17,Captured,4.41,GBP,Payment Gateway
PAY0000284,BKG000295,2026-08-11,Visa,713.21,Captured,9.98,GBP,Payment Gateway
PAY0000285,BKG000295,2026-08-13,Visa,2139.63,Captured,25.68,GBP,Payment Gateway
PAY0000286,BKG000296,2025-06-09,Cash,139.22,Captured,0,GBP,Front Desk/PMS
PAY0000287,BKG000297,2025-09-28,Mastercard,1521.56,Captured,18.26,GBP,Payment Gateway
PAY0000288,BKG000298,2025-01-05,Mastercard,95.33,Captured,1.72,GBP,Payment Gateway
PAY0000289,BKG000298,2025-01-20,American Express,285.98,Captured,4,GBP,Payment Gateway
PAY0000290,BKG000299,2024-12-12,Visa,301.27,Captured,3.62,GBP,Payment Gateway
PAY0000291,BKG000300,2025-10-10,Visa,155.49,Captured,2.49,GBP,Payment Gateway
PAY0000292,BKG000301,2024-10-10,Visa,415.05,Captured,4.98,GBP,Payment Gateway
PAY0000293,BKG000302,2025-03-20,Visa,291.28,Captured,3.5,GBP,Payment Gateway
PAY0000294,BKG000304,2026-06-30,Visa,297.62,Captured,5.36,GBP,Payment Gateway
PAY0000295,BKG000305,2025-04-03,Visa,146.97,Captured,1.76,GBP,Payment Gateway
PAY0000296,BKG000306,2024-07-01,Visa,190.17,Captured,2.28,GBP,Payment Gateway
PAY0000297,BKG000307,2026-08-18,Visa,437.28,Captured,7.87,GBP,Payment Gateway
PAY0000298,BKG000308,2026-01-16,Bank Transfer,175.43,Captured,0,GBP,Payment Gateway
PAY0000299,BKG000309,2026-04-11,Visa,381.5,Captured,6.87,GBP,Payment Gateway
PAY0000300,BKG000310,2024-12-10,Apple Pay,206.2,Captured,2.47,GBP,Payment Gateway
PAY0000301,BKG000311,2024-06-27,Bank Transfer,159.68,Captured,0,GBP,Payment Gateway
PAY0000302,BKG000312,2025-08-20,Mastercard,624.44,Captured,8.74,GBP,Payment Gateway
PAY0000303,BKG000313,2024-05-26,Mastercard,103.01,Captured,1.85,GBP,Payment Gateway
PAY0000304,BKG000313,2024-06-15,Mastercard,309.04,Captured,5.56,GBP,Payment Gateway
PAY0000305,BKG000314,2024-07-14,Visa,133.43,Captured,2.4,GBP,Payment Gateway
PAY0000306,BKG000315,2026-04-25,Apple Pay,529.2,Captured,6.35,GBP,Payment Gateway
PAY0000307,BKG000316,2024-01-15,Visa,292.41,Captured,5.26,GBP,Payment Gateway
PAY0000308,BKG000317,2025-08-10,Bank Transfer,173.58,Captured,0,GBP,Payment Gateway
PAY0000309,BKG000318,2026-08-15,Cash,622.15,Captured,0,GBP,Front Desk/PMS
PAY0000310,BKG000319,2024-10-09,Mastercard,368.49,Captured,4.42,GBP,Payment Gateway
PAY0000311,BKG000320,2024-01-09,Mastercard,2172.28,Captured,39.1,GBP,Payment Gateway
PAY0000312,BKG000321,2024-05-21,Mastercard,1731.63,Captured,27.71,GBP,Payment Gateway
PAY0000313,BKG000322,2024-11-08,Visa,102.05,Captured,1.84,GBP,Payment Gateway
PAY0000314,BKG000322,2024-12-11,Bank Transfer,306.14,Captured,0,GBP,Payment Gateway
PAY0000315,BKG000324,2024-04-01,Mastercard,49.52,Captured,0.89,GBP,Payment Gateway
PAY0000316,BKG000324,2024-04-20,Visa,148.57,Captured,2.38,GBP,Payment Gateway
PAY0000317,BKG000325,2026-03-04,Cash,189.66,Captured,0,GBP,Front Desk/PMS
PAY0000318,BKG000326,2024-06-06,Mastercard,1115.37,Captured,13.38,GBP,Payment Gateway
PAY0000319,BKG000327,2026-07-02,Visa,190.49,Captured,3.05,GBP,Payment Gateway
PAY0000320,BKG000327,2026-07-11,Visa,571.47,Captured,10.29,GBP,Payment Gateway
PAY0000321,BKG000328,2024-05-03,Bank Transfer,133.71,Captured,0,GBP,Payment Gateway
PAY0000322,BKG000329,2026-08-01,Visa,193.99,Captured,3.1,GBP,Payment Gateway
PAY0000323,BKG000330,2025-01-10,Visa,218.08,Captured,3.49,GBP,Payment Gateway
PAY0000324,BKG000331,2026-05-07,Visa,1114.69,Captured,15.61,GBP,Payment Gateway
PAY0000325,BKG000332,2024-09-21,American Express,1070.85,Captured,14.99,GBP,Payment Gateway
PAY0000326,BKG000333,2026-01-23,Mastercard,1005.34,Captured,14.07,GBP,Payment Gateway
PAY0000327,BKG000335,2025-09-25,Google Pay,548.21,Captured,9.87,GBP,Payment Gateway
PAY0000328,BKG000336,2024-05-04,Visa,709.16,Captured,9.93,GBP,Payment Gateway
PAY0000329,BKG000337,2024-07-30,Mastercard,443.5,Captured,5.32,GBP,Payment Gateway
PAY0000330,BKG000338,2025-01-02,Visa,147.14,Captured,2.06,GBP,Payment Gateway
PAY0000331,BKG000340,2025-10-26,Bank Transfer,881.91,Captured,0,GBP,Payment Gateway
PAY0000332,BKG000341,2024-09-25,American Express,486.15,Captured,7.78,GBP,Payment Gateway
PAY0000333,BKG000342,2026-07-07,Visa,366.18,Captured,6.59,GBP,Payment Gateway
PAY0000334,BKG000343,2025-11-16,Visa,1315.29,Captured,15.78,GBP,Payment Gateway
PAY0000335,BKG000344,2026-06-13,Mastercard,377.68,Captured,4.53,GBP,Payment Gateway
PAY0000336,BKG000345,2025-03-18,Apple Pay,100.25,Captured,1.6,GBP,Payment Gateway
PAY0000337,BKG000346,2025-12-02,Mastercard,182.89,Captured,2.19,GBP,Payment Gateway
PAY0000338,BKG000347,2026-03-31,Visa,536.16,Captured,9.65,GBP,Payment Gateway
PAY0000339,BKG000348,2026-04-11,Bank Transfer,888.79,Captured,0,GBP,Payment Gateway
PAY0000340,BKG000349,2025-12-15,Visa,483.22,Captured,7.73,GBP,Payment Gateway
PAY0000341,BKG000350,2024-03-26,Mastercard,401.32,Captured,4.82,GBP,Payment Gateway
PAY0000342,BKG000353,2025-08-08,American Express,252.51,Captured,3.54,GBP,Payment Gateway
PAY0000343,BKG000354,2025-03-10,Visa,387.6,Captured,5.43,GBP,Payment Gateway
PAY0000344,BKG000355,2024-07-02,Apple Pay,884.7,Captured,15.92,GBP,Payment Gateway
PAY0000345,BKG000356,2024-04-08,American Express,66.56,Captured,0.93,GBP,Payment Gateway
PAY0000346,BKG000356,2024-04-13,American Express,199.67,Captured,3.19,GBP,Payment Gateway
PAY0000347,BKG000357,2025-12-17,Visa,194.06,Captured,3.49,GBP,Payment Gateway
PAY0000348,BKG000357,2025-12-17,Mastercard,582.17,Captured,8.15,GBP,Payment Gateway
PAY0000349,BKG000358,2024-06-19,Visa,759.66,Captured,12.15,GBP,Payment Gateway
PAY0000350,BKG000359,2025-02-10,Mastercard,136.04,Captured,1.9,GBP,Payment Gateway
PAY0000351,BKG000361,2024-06-19,Bank Transfer,1326.96,Captured,0,GBP,Payment Gateway
PAY0000352,BKG000362,2024-07-13,Visa,1461.46,Captured,23.38,GBP,Payment Gateway
PAY0000353,BKG000363,2025-03-25,Visa,732.9,Captured,10.26,GBP,Payment Gateway
PAY0000354,BKG000365,2024-12-17,American Express,220.03,Captured,2.64,GBP,Payment Gateway
PAY0000355,BKG000366,2026-05-13,Visa,1983.98,Captured,35.71,GBP,Payment Gateway
PAY0000356,BKG000367,2026-02-08,Cash,175.24,Captured,0,GBP,Front Desk/PMS
PAY0000357,BKG000368,2024-10-17,Mastercard,590.78,Captured,10.63,GBP,Payment Gateway
PAY0000358,BKG000369,2024-02-01,Cash,351.98,Captured,0,GBP,Front Desk/PMS
PAY0000359,BKG000370,2024-08-05,Visa,108.85,Captured,1.96,GBP,Payment Gateway
PAY0000360,BKG000371,2025-04-25,American Express,473.36,Captured,7.57,GBP,Payment Gateway
PAY0000361,BKG000372,2025-10-18,Apple Pay,60.09,Captured,1.08,GBP,Payment Gateway
PAY0000362,BKG000372,2025-10-18,Google Pay,180.28,Captured,2.88,GBP,Payment Gateway
PAY0000363,BKG000373,2025-09-20,American Express,213.14,Captured,3.41,GBP,Payment Gateway
PAY0000364,BKG000374,2025-03-05,Apple Pay,103.58,Captured,1.45,GBP,Payment Gateway
PAY0000365,BKG000375,2026-07-14,Bank Transfer,292.94,Captured,0,GBP,Payment Gateway
PAY0000366,BKG000376,2026-06-28,Mastercard,545.32,Captured,9.82,GBP,Payment Gateway
PAY0000367,BKG000377,2025-10-10,Mastercard,188.62,Captured,2.64,GBP,Payment Gateway
PAY0000368,BKG000378,2024-11-24,Cash,90.41,Captured,0,GBP,Front Desk/PMS
PAY0000369,BKG000379,2024-12-15,Visa,183,Captured,2.2,GBP,Payment Gateway
PAY0000370,BKG000380,2024-06-13,Apple Pay,855.51,Captured,13.69,GBP,Payment Gateway
PAY0000371,BKG000381,2024-11-30,Visa,115.63,Captured,1.62,GBP,Payment Gateway
PAY0000372,BKG000382,2026-04-12,Visa,142.75,Captured,1.71,GBP,Payment Gateway
PAY0000373,BKG000383,2025-07-16,Visa,508.02,Captured,7.11,GBP,Payment Gateway
PAY0000374,BKG000384,2025-01-26,Visa,87.34,Captured,1.05,GBP,Payment Gateway
PAY0000375,BKG000385,2025-12-22,Mastercard,421.26,Captured,7.58,GBP,Payment Gateway
PAY0000376,BKG000386,2025-05-17,Visa,168.87,Captured,2.7,GBP,Payment Gateway
PAY0000377,BKG000387,2024-10-18,Visa,136.52,Captured,1.64,GBP,Payment Gateway
PAY0000378,BKG000388,2025-09-21,Google Pay,410.82,Captured,5.75,GBP,Payment Gateway
PAY0000379,BKG000389,2024-04-19,Visa,344.13,Captured,4.82,GBP,Payment Gateway
PAY0000380,BKG000390,2024-04-14,Cash,135.44,Captured,0,GBP,Front Desk/PMS
PAY0000381,BKG000391,2024-06-07,Mastercard,132.81,Captured,1.59,GBP,Payment Gateway
PAY0000382,BKG000391,2024-07-01,Cash,398.42,Captured,0,GBP,Front Desk/PMS
PAY0000383,BKG000393,2024-09-11,Visa,1259.01,Captured,22.66,GBP,Payment Gateway
PAY0000384,BKG000394,2024-12-31,Visa,203.07,Captured,2.84,GBP,Payment Gateway
PAY0000385,BKG000395,2024-05-10,American Express,902.6,Captured,12.64,GBP,Payment Gateway
PAY0000386,BKG000397,2024-06-04,Visa,300.8,Captured,4.21,GBP,Payment Gateway
PAY0000387,BKG000399,2025-12-05,Visa,381.74,Captured,6.87,GBP,Payment Gateway
PAY0000388,BKG000400,2024-11-18,Visa,1152.28,Captured,13.83,GBP,Payment Gateway
PAY0000389,BKG000401,2025-08-21,Cash,245.5,Captured,0,GBP,Front Desk/PMS
PAY0000390,BKG000403,2024-05-29,Visa,158.96,Captured,2.54,GBP,Payment Gateway
PAY0000391,BKG000405,2025-08-05,Mastercard,120.68,Captured,1.45,GBP,Payment Gateway
PAY0000392,BKG000406,2025-09-12,Mastercard,320.1,Captured,5.12,GBP,Payment Gateway
PAY0000393,BKG000408,2025-03-13,Mastercard,69.93,Captured,1.12,GBP,Payment Gateway
PAY0000394,BKG000408,2025-04-23,Mastercard,209.79,Captured,2.94,GBP,Payment Gateway
PAY0000395,BKG000409,2024-03-04,Visa,709.04,Captured,11.34,GBP,Payment Gateway
PAY0000396,BKG000410,2026-04-04,Apple Pay,2849.22,Captured,51.29,GBP,Payment Gateway
PAY0000397,BKG000411,2026-02-02,Mastercard,316.27,Captured,3.8,GBP,Payment Gateway
PAY0000398,BKG000412,2026-05-13,Visa,527.64,Captured,6.33,GBP,Payment Gateway
PAY0000399,BKG000413,2025-01-25,American Express,172.54,Captured,2.76,GBP,Payment Gateway
PAY0000400,BKG000414,2024-11-15,American Express,466.79,Captured,8.4,GBP,Payment Gateway
PAY0000401,BKG000415,2026-07-30,Google Pay,616.35,Captured,9.86,GBP,Payment Gateway
PAY0000402,BKG000416,2025-11-22,Mastercard,161.33,Captured,2.26,GBP,Payment Gateway
PAY0000403,BKG000417,2025-07-22,Visa,124.71,Captured,1.75,GBP,Payment Gateway
PAY0000404,BKG000417,2025-09-01,Visa,374.12,Captured,4.49,GBP,Payment Gateway
PAY0000405,BKG000418,2024-08-03,Mastercard,178.16,Captured,2.14,GBP,Payment Gateway
PAY0000406,BKG000419,2025-12-22,Bank Transfer,1358.14,Captured,0,GBP,Payment Gateway
PAY0000407,BKG000420,2025-06-28,Visa,128.38,Captured,2.31,GBP,Payment Gateway
PAY0000408,BKG000421,2024-10-24,Mastercard,155,Captured,2.79,GBP,Payment Gateway
PAY0000409,BKG000422,2026-03-25,Apple Pay,296.61,Captured,5.34,GBP,Payment Gateway
PAY0000410,BKG000423,2024-10-27,American Express,186.85,Captured,2.24,GBP,Payment Gateway
PAY0000411,BKG000424,2026-04-24,Bank Transfer,300.83,Captured,0,GBP,Payment Gateway
PAY0000412,BKG000425,2026-05-07,Mastercard,226.71,Captured,3.17,GBP,Payment Gateway
PAY0000413,BKG000425,2026-06-17,Mastercard,680.14,Captured,10.88,GBP,Payment Gateway
PAY0000414,BKG000426,2025-06-18,Mastercard,166.58,Captured,2.67,GBP,Payment Gateway
PAY0000415,BKG000427,2025-11-07,Visa,99.77,Captured,1.2,GBP,Payment Gateway
PAY0000416,BKG000428,2025-10-02,Google Pay,112.69,Captured,1.58,GBP,Payment Gateway
PAY0000417,BKG000429,2025-01-22,Visa,579.78,Captured,9.28,GBP,Payment Gateway
PAY0000418,BKG000430,2026-03-16,Mastercard,102.67,Captured,1.23,GBP,Payment Gateway
PAY0000419,BKG000431,2023-12-22,Visa,112.17,Captured,1.79,GBP,Payment Gateway
PAY0000420,BKG000431,2024-01-13,Mastercard,336.51,Captured,4.71,GBP,Payment Gateway
PAY0000421,BKG000432,2026-08-20,Visa,154.45,Captured,1.85,GBP,Payment Gateway
PAY0000422,BKG000433,2024-11-29,Mastercard,172.04,Captured,3.1,GBP,Payment Gateway
PAY0000423,BKG000433,2024-12-05,Cash,516.12,Captured,0,GBP,Front Desk/PMS
PAY0000424,BKG000434,2025-07-24,Visa,545.4,Captured,9.82,GBP,Payment Gateway
PAY0000425,BKG000435,2025-07-17,Mastercard,856.6,Captured,15.42,GBP,Payment Gateway
PAY0000426,BKG000436,2026-05-30,Visa,470.52,Captured,6.59,GBP,Payment Gateway
PAY0000427,BKG000437,2025-01-21,Apple Pay,827.24,Captured,11.58,GBP,Payment Gateway
PAY0000428,BKG000438,2025-07-20,Visa,134.19,Captured,1.61,GBP,Payment Gateway
PAY0000429,BKG000439,2025-11-27,Visa,181.47,Captured,2.54,GBP,Payment Gateway
PAY0000430,BKG000440,2024-12-26,American Express,174.03,Captured,2.44,GBP,Payment Gateway
PAY0000431,BKG000441,2026-08-26,Visa,179.16,Captured,2.87,GBP,Payment Gateway
PAY0000432,BKG000443,2026-07-04,Visa,1244.36,Captured,19.91,GBP,Payment Gateway
PAY0000433,BKG000444,2024-02-01,Mastercard,715.63,Captured,11.45,GBP,Payment Gateway
PAY0000434,BKG000445,2026-08-10,Apple Pay,1003.45,Captured,18.06,GBP,Payment Gateway
PAY0000435,BKG000446,2025-04-27,Apple Pay,142.06,Captured,1.7,GBP,Payment Gateway
PAY0000436,BKG000446,2025-05-06,Mastercard,426.19,Captured,5.11,GBP,Payment Gateway
PAY0000437,BKG000447,2025-04-22,Mastercard,823.87,Captured,13.18,GBP,Payment Gateway
PAY0000438,BKG000448,2026-02-12,Mastercard,92.33,Captured,1.11,GBP,Payment Gateway
PAY0000439,BKG000448,2026-02-18,Mastercard,276.98,Captured,3.32,GBP,Payment Gateway
PAY0000440,BKG000449,2024-02-18,Mastercard,173.94,Captured,2.09,GBP,Payment Gateway
PAY0000441,BKG000451,2024-06-03,Visa,128.8,Captured,2.06,GBP,Payment Gateway
PAY0000442,BKG000452,2025-07-20,Cash,422.08,Captured,0,GBP,Front Desk/PMS
PAY0000443,BKG000453,2025-11-09,Visa,329.59,Captured,3.96,GBP,Payment Gateway
PAY0000444,BKG000454,2025-01-16,Apple Pay,378.13,Captured,5.29,GBP,Payment Gateway
PAY0000445,BKG000455,2024-03-16,Visa,1140.32,Captured,15.96,GBP,Payment Gateway
PAY0000446,BKG000456,2024-08-14,Visa,815.1,Captured,14.67,GBP,Payment Gateway
PAY0000447,BKG000457,2026-01-20,Visa,45.55,Captured,0.73,GBP,Payment Gateway
PAY0000448,BKG000457,2026-05-07,Visa,136.63,Captured,2.19,GBP,Payment Gateway
PAY0000449,BKG000458,2025-10-17,Cash,680.7,Captured,0,GBP,Front Desk/PMS
PAY0000450,BKG000459,2026-04-23,Bank Transfer,135.44,Captured,0,GBP,Payment Gateway
PAY0000451,BKG000460,2026-05-25,Visa,344.51,Captured,6.2,GBP,Payment Gateway
PAY0000452,BKG000461,2025-04-09,Mastercard,272.96,Captured,3.82,GBP,Payment Gateway
PAY0000453,BKG000462,2025-11-28,Visa,138.65,Captured,2.22,GBP,Payment Gateway
PAY0000454,BKG000463,2024-09-26,Bank Transfer,277.1,Captured,0,GBP,Payment Gateway
PAY0000455,BKG000464,2025-03-16,Bank Transfer,132.6,Captured,0,GBP,Payment Gateway
PAY0000456,BKG000465,2026-05-28,Visa,251.58,Captured,4.03,GBP,Payment Gateway
PAY0000457,BKG000466,2025-05-06,Google Pay,292.06,Captured,3.5,GBP,Payment Gateway
PAY0000458,BKG000467,2025-08-12,Mastercard,494.24,Captured,6.92,GBP,Payment Gateway
PAY0000459,BKG000468,2026-05-04,Mastercard,743.21,Captured,11.89,GBP,Payment Gateway
PAY0000460,BKG000469,2026-08-06,Visa,143.82,Captured,2.01,GBP,Payment Gateway
PAY0000461,BKG000470,2024-02-12,Google Pay,533.46,Captured,9.6,GBP,Payment Gateway
PAY0000462,BKG000471,2025-06-16,American Express,347.42,Captured,4.86,GBP,Payment Gateway
PAY0000463,BKG000473,2025-09-10,Google Pay,496.92,Captured,7.95,GBP,Payment Gateway
PAY0000464,BKG000474,2024-05-25,Bank Transfer,191.81,Captured,0,GBP,Payment Gateway
PAY0000465,BKG000475,2025-02-26,Visa,133,Captured,1.6,GBP,Payment Gateway
PAY0000466,BKG000475,2025-04-18,Visa,398.99,Captured,6.38,GBP,Payment Gateway
PAY0000467,BKG000476,2024-09-29,Visa,239.43,Captured,3.35,GBP,Payment Gateway
PAY0000468,BKG000477,2025-07-19,Visa,189.22,Captured,3.41,GBP,Payment Gateway
PAY0000469,BKG000477,2025-08-24,Visa,567.67,Captured,9.08,GBP,Payment Gateway
PAY0000470,BKG000478,2024-02-10,Mastercard,211.36,Captured,2.96,GBP,Payment Gateway
PAY0000471,BKG000479,2024-12-19,American Express,752.8,Captured,10.54,GBP,Payment Gateway
PAY0000472,BKG000480,2024-12-06,American Express,149.88,Captured,1.8,GBP,Payment Gateway
PAY0000473,BKG000481,2025-12-07,Visa,599.48,Captured,8.39,GBP,Payment Gateway
PAY0000474,BKG000482,2024-10-23,Visa,1191.34,Captured,14.3,GBP,Payment Gateway
PAY0000475,BKG000484,2025-04-13,Cash,238.79,Captured,0,GBP,Front Desk/PMS
PAY0000476,BKG000485,2025-12-25,Visa,607.28,Captured,10.93,GBP,Payment Gateway
PAY0000477,BKG000486,2026-07-14,Cash,225.93,Captured,0,GBP,Front Desk/PMS
PAY0000478,BKG000487,2024-06-09,Google Pay,60.69,Captured,0.73,GBP,Payment Gateway
PAY0000479,BKG000487,2024-06-15,American Express,182.06,Captured,2.55,GBP,Payment Gateway
PAY0000480,BKG000488,2024-02-19,Visa,250.16,Captured,3.5,GBP,Payment Gateway
PAY0000481,BKG000489,2026-04-20,Visa,312.73,Captured,5.63,GBP,Payment Gateway
PAY0000482,BKG000490,2026-07-03,Mastercard,729.45,Captured,11.67,GBP,Payment Gateway
PAY0000483,BKG000491,2025-03-30,Mastercard,119.09,Captured,2.14,GBP,Payment Gateway
PAY0000484,BKG000492,2024-11-30,Apple Pay,1095.94,Captured,17.54,GBP,Payment Gateway
PAY0000485,BKG000493,2025-12-18,American Express,116.52,Captured,2.1,GBP,Payment Gateway
PAY0000486,BKG000493,2026-03-06,Visa,349.55,Captured,4.19,GBP,Payment Gateway
PAY0000487,BKG000494,2025-02-20,Visa,308.09,Captured,3.7,GBP,Payment Gateway
PAY0000488,BKG000495,2024-08-01,Visa,221.84,Captured,3.11,GBP,Payment Gateway
PAY0000489,BKG000496,2025-05-06,Apple Pay,631.72,Captured,11.37,GBP,Payment Gateway
PAY0000490,BKG000497,2024-03-06,Cash,589.56,Captured,0,GBP,Front Desk/PMS
PAY0000491,BKG000498,2025-05-20,Visa,186.01,Captured,3.35,GBP,Payment Gateway
PAY0000492,BKG000500,2024-07-24,Mastercard,367.17,Captured,6.61,GBP,Payment Gateway
PAY0000493,BKG000501,2025-07-13,Apple Pay,309.88,Captured,4.96,GBP,Payment Gateway
PAY0000494,BKG000502,2025-10-23,Bank Transfer,492.26,Captured,0,GBP,Payment Gateway
PAY0000495,BKG000503,2024-06-23,Visa,69.78,Captured,1.12,GBP,Payment Gateway
PAY0000496,BKG000503,2024-06-25,Visa,209.34,Captured,2.93,GBP,Payment Gateway
PAY0000497,BKG000504,2024-10-23,Visa,82.89,Captured,0.99,GBP,Payment Gateway
PAY0000498,BKG000505,2025-06-18,Cash,160.96,Captured,0,GBP,Front Desk/PMS
PAY0000499,BKG000506,2025-12-13,Visa,107.6,Captured,1.29,GBP,Payment Gateway
PAY0000500,BKG000507,2024-08-01,Mastercard,79.88,Captured,0.96,GBP,Payment Gateway
PAY0000501,BKG000507,2024-09-29,Visa,239.62,Captured,4.31,GBP,Payment Gateway
PAY0000502,BKG000508,2024-09-16,Mastercard,217.97,Captured,3.49,GBP,Payment Gateway
PAY0000503,BKG000509,2025-08-14,Visa,4352.9,Captured,60.94,GBP,Payment Gateway
PAY0000504,BKG000510,2026-08-21,American Express,372.51,Captured,6.71,GBP,Payment Gateway
PAY0000505,BKG000514,2024-08-14,Visa,368.92,Captured,5.16,GBP,Payment Gateway
PAY0000506,BKG000515,2025-01-29,Mastercard,379.36,Captured,6.07,GBP,Payment Gateway
PAY0000507,BKG000516,2024-08-30,Mastercard,284.12,Captured,3.98,GBP,Payment Gateway
PAY0000508,BKG000519,2025-08-08,Bank Transfer,466.98,Captured,0,GBP,Payment Gateway
PAY0000509,BKG000521,2025-01-31,Google Pay,279.76,Captured,5.04,GBP,Payment Gateway
PAY0000510,BKG000521,2025-02-07,Mastercard,839.28,Captured,13.43,GBP,Payment Gateway
PAY0000511,BKG000524,2024-10-05,Visa,442.53,Captured,5.31,GBP,Payment Gateway
PAY0000512,BKG000525,2026-01-13,Mastercard,88.99,Captured,1.25,GBP,Payment Gateway
PAY0000513,BKG000526,2024-05-26,Google Pay,873.16,Captured,13.97,GBP,Payment Gateway
PAY0000514,BKG000528,2025-07-09,Visa,801.23,Captured,14.42,GBP,Payment Gateway
PAY0000515,BKG000529,2026-06-06,Mastercard,573.82,Captured,10.33,GBP,Payment Gateway
PAY0000516,BKG000530,2025-07-06,Visa,112.32,Captured,1.57,GBP,Payment Gateway
PAY0000517,BKG000531,2024-05-15,Mastercard,1803.9,Captured,25.25,GBP,Payment Gateway
PAY0000518,BKG000533,2024-02-09,Visa,128.68,Captured,2.06,GBP,Payment Gateway
PAY0000519,BKG000535,2026-07-25,Visa,311.93,Captured,5.61,GBP,Payment Gateway
PAY0000520,BKG000536,2024-09-29,American Express,1540.69,Captured,27.73,GBP,Payment Gateway
PAY0000521,BKG000537,2026-07-17,Visa,654.32,Captured,9.16,GBP,Payment Gateway
PAY0000522,BKG000538,2025-10-20,Apple Pay,366.8,Captured,5.87,GBP,Payment Gateway
PAY0000523,BKG000539,2026-08-12,Bank Transfer,202.72,Captured,0,GBP,Payment Gateway
PAY0000524,BKG000540,2026-08-21,Mastercard,447.42,Captured,7.16,GBP,Payment Gateway
PAY0000525,BKG000541,2024-04-19,Bank Transfer,438.61,Captured,0,GBP,Payment Gateway
PAY0000526,BKG000542,2024-08-17,Cash,506.61,Captured,0,GBP,Front Desk/PMS
PAY0000527,BKG000543,2024-08-10,Mastercard,1096.72,Captured,19.74,GBP,Payment Gateway
PAY0000528,BKG000544,2024-08-10,Visa,434.98,Captured,7.83,GBP,Payment Gateway
PAY0000529,BKG000545,2024-04-12,Visa,106.94,Captured,1.92,GBP,Payment Gateway
PAY0000530,BKG000545,2024-05-03,Visa,320.82,Captured,3.85,GBP,Payment Gateway
PAY0000531,BKG000546,2025-10-21,Cash,318.59,Captured,0,GBP,Front Desk/PMS
PAY0000532,BKG000546,2025-11-02,Cash,955.76,Captured,0,GBP,Front Desk/PMS
PAY0000533,BKG000547,2026-03-22,Visa,183.89,Captured,3.31,GBP,Payment Gateway
PAY0000534,BKG000550,2025-06-26,Visa,293.02,Captured,5.27,GBP,Payment Gateway
PAY0000535,BKG000551,2026-04-27,Visa,574.75,Captured,10.35,GBP,Payment Gateway
PAY0000536,BKG000552,2025-12-23,Mastercard,182.04,Captured,2.91,GBP,Payment Gateway
PAY0000537,BKG000553,2024-02-28,Apple Pay,199.17,Captured,2.79,GBP,Payment Gateway
PAY0000538,BKG000555,2024-06-21,Visa,115.89,Captured,1.62,GBP,Payment Gateway
PAY0000539,BKG000556,2024-01-14,Apple Pay,516.89,Captured,8.27,GBP,Payment Gateway
PAY0000540,BKG000557,2025-10-07,Visa,444.28,Captured,5.33,GBP,Payment Gateway
PAY0000541,BKG000558,2026-04-07,Mastercard,708.29,Captured,9.92,GBP,Payment Gateway
PAY0000542,BKG000559,2024-01-01,Cash,276.79,Captured,0,GBP,Front Desk/PMS
PAY0000543,BKG000560,2025-09-20,Apple Pay,1495.92,Captured,26.93,GBP,Payment Gateway
PAY0000544,BKG000562,2026-04-18,Apple Pay,143.9,Captured,2.01,GBP,Payment Gateway
PAY0000545,BKG000564,2026-05-10,Visa,860.18,Captured,10.32,GBP,Payment Gateway
PAY0000546,BKG000565,2024-08-15,Mastercard,434.86,Captured,7.83,GBP,Payment Gateway
